CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
90,30000,80,8.01,7.93,108.19,9.24,468.17,473.75,468.19,0.13,85.83,86.08,85.59,25,108.18,2367592,2.06,None
90,30000,80,8.01,8,108.18,9.24,406.84,399.18,406.85,0.12,86.56,86.66,86.32,17,108.16,2369620,2.07,None
90,30000,80,8.01,8.06,108.31,9.23,414.23,404.46,414.25,0.12,87.32,86.61,86.79,21,108.3,2364991,2.07,None
100,30000,80,8.01,7.93,108.31,9.23,401.19,395.52,401.21,0.13,85.89,85.7,85.66,20,108.29,2363968,2.06,None
100,30000,80,8.9,8.99,108.18,9.24,1512.22,1496.03,1512.22,0.11,97.29,96.91,96.51,40,108.16,2380706,2.14,None
100,30000,80,8.9,8.75,108.01,9.26,918.91,910.7,918.93,0.11,94.53,94.39,94.08,34,107.99,2375784,2.12,None
100,30000,80,8.9,9.04,107.98,9.26,1497.25,1477.19,1497.27,0.11,97.6,97.34,96.99,42,107.96,2378299,2.14,None
100,30000,80,8.9,9,108.02,9.26,1784.4,1776.45,1784.41,0.11,97.24,97.34,96.79,52,108.01,2379562,2.14,None
100,30000,80,8.9,8.76,108.02,9.26,876.14,867.17,876.16,0.11,94.62,94.24,94.34,31,108,2376217,2.12,None
100,30000,80,8.9,8.75,108.03,9.26,1054.78,1052.56,1054.8,0.11,94.56,94.79,94.28,29,108.02,2377947,2.12,None
100,30000,80,8.9,8.8,107.91,9.27,991.92,985.76,991.94,0.11,94.98,94.94,94.7,32,107.89,2381250,2.13,None
100,30000,80,8.9,8.9,108.15,9.25,1388.2,1383.62,1388.21,0.11,96.23,96.48,95.79,42,108.13,2377002,2.13,None
100,30000,80,8.9,8.84,108.25,9.24,1179.05,1171.94,1179.07,0.11,95.73,95.67,95.45,35,108.23,2377135,2.13,None
10,30000,80,8.9,8.91,108.23,9.24,1369.92,1364.48,1369.93,0.11,96.38,96.32,95.93,52,108.21,2379331,2.13,None
10,30000,85,0.89,0.92,117.5,8.51,127.67,156.96,127.83,1.08,10.83,13.02,10.89,2,117.46,1675828,1.06,None
10,30000,85,0.89,0.82,118.84,8.41,127.16,135.23,127.34,1.21,9.78,10.53,9.86,2,118.81,1644275,1.03,None
10,30000,85,0.89,0.87,118.2,8.46,126.14,143.13,126.31,1.15,10.28,11.88,10.36,2,118.17,1653416,1.04,None
10,30000,85,0.89,0.84,118.55,8.44,124.14,90.12,124.32,1.19,9.94,6.56,10.03,3,118.51,1681519,1.07,None
10,30000,85,0.89,0.87,118.92,8.41,124.13,107.07,124.33,1.14,10.39,9.16,10.47,2,118.89,1667432,1.05,None
10,30000,85,0.89,0.89,118.45,8.44,127.98,152.55,128.14,1.12,10.54,12.08,10.63,2,118.41,1692628,1.08,None
10,30000,85,0.89,0.9,118.09,8.47,128.24,162.29,128.4,1.12,10.57,12.1,10.65,3,118.06,1673311,1.06,None
10,30000,85,0.89,0.92,118.19,8.46,124.45,111.83,124.61,1.08,10.89,9.95,10.98,2,118.15,1664575,1.05,None
10,30000,85,0.89,0.89,118.03,8.47,124.47,100.6,124.49,1.13,10.47,8.17,10.54,3,118,1672901,1.06,None
20,30000,85,0.89,0.9,118.38,8.45,124.99,118.16,125.16,1.11,10.61,10.04,10.7,2,118.35,1658685,1.05,None
20,30000,85,1.78,1.85,114.13,8.76,128.87,119.74,128.95,0.54,21.08,19.58,21.12,3,114.1,1996177,1.39,None
20,30000,85,1.78,1.8,114.06,8.77,130.76,139.92,130.84,0.56,20.49,21.8,20.53,3,114.03,1946829,1.34,None
20,30000,85,1.78,1.86,114.17,8.76,130.36,134.17,130.44,0.54,21.18,22.64,21.22,3,114.14,1964668,1.36,None
20,30000,85,1.78,1.86,114.17,8.76,129.41,129.13,129.48,0.54,21.27,21.74,21.33,3,114.15,1989458,1.38,None
20,30000,85,1.78,1.86,114.35,8.75,128.9,118.94,128.98,0.54,21.23,19.39,21.26,3,114.32,1995919,1.39,None
20,30000,85,1.78,1.79,114.61,8.73,127.99,115.16,128,0.56,20.52,18.29,20.55,3,114.59,1997555,1.38,None
20,30000,85,1.78,1.78,114.68,8.72,127.97,113.04,128.05,0.56,20.39,18.7,20.44,3,114.66,1986047,1.37,None
20,30000,85,1.78,1.79,114.57,8.73,128.9,121.42,128.99,0.56,20.49,19.01,20.53,4,114.55,1993421,1.38,None
20,30000,85,1.78,1.73,114.37,8.74,128.16,124.46,128.24,0.58,19.79,19.22,19.84,3,114.35,1936919,1.33,None
30,30000,85,1.78,1.75,114.28,8.75,128.06,116.91,128.15,0.57,19.96,18.7,20,3,114.25,1944138,1.33,None
30,30000,85,2.67,2.77,112.42,8.9,138.05,137.19,138.06,0.36,31.12,31,31.13,4,112.4,2142951,1.56,None
30,30000,85,2.67,2.69,112.32,8.9,134.18,126.18,134.24,0.37,30.23,28.95,30.25,3,112.3,2097873,1.52,None
30,30000,85,2.67,2.67,112.52,8.89,137.3,138.23,137.36,0.37,30.06,29.54,30.07,3,112.5,2083927,1.51,None
30,30000,85,2.67,2.69,112.3,8.9,135.84,132.67,135.89,0.37,30.21,29.37,30.22,4,112.28,2093804,1.52,None
30,30000,85,2.67,2.65,112.5,8.89,138.33,144.89,138.39,0.38,29.81,30.35,29.82,4,112.48,2119256,1.54,None
30,30000,85,2.67,2.76,112.12,8.92,139.01,147.71,139.07,0.36,30.91,32.8,30.91,4,112.1,2125272,1.55,None
30,30000,85,2.67,2.75,111.93,8.93,137.9,140.94,137.96,0.36,30.78,32.7,30.79,4,111.91,2093249,1.52,None
30,30000,85,2.67,2.69,112.43,8.89,139.84,146.7,139.89,0.37,30.28,30.91,30.3,4,112.41,2104064,1.53,None
30,30000,85,2.67,2.64,112.66,8.88,138.01,139.96,138.07,0.38,29.76,29.65,29.78,4,112.64,2109050,1.53,None
40,30000,85,2.67,2.83,112.36,8.9,138.52,138.06,138.57,0.35,31.83,31.88,31.83,4,112.34,2129268,1.56,None
40,30000,85,3.56,3.54,111.34,8.98,152.97,165.92,153.02,0.28,39.36,43.14,39.32,5,111.32,2169829,1.63,None
40,30000,85,3.56,3.55,111.3,8.99,148.08,148.27,148.12,0.28,39.45,39.92,39.43,5,111.28,2176613,1.64,None
40,30000,85,3.56,3.52,111.61,8.96,146.84,145.82,146.89,0.28,39.25,38.82,39.21,5,111.59,2180549,1.64,None
40,30000,85,3.56,3.64,111.06,9,150.56,156.77,150.6,0.27,40.39,41.7,40.35,5,111.04,2191582,1.66,None
40,30000,85,3.56,3.53,111.36,8.98,151.7,160.1,151.74,0.28,39.31,39.99,39.28,6,111.34,2203693,1.66,None
40,30000,85,3.56,3.39,111.44,8.97,140.85,130.4,140.89,0.3,37.72,35.52,37.71,3,111.42,2171628,1.62,None
40,30000,85,3.56,3.54,111.18,8.99,148.05,152.26,148.09,0.28,39.4,41.04,39.37,5,111.16,2192678,1.65,None
40,30000,85,3.56,3.69,111.03,9.01,150.96,157.37,151.01,0.27,40.95,43.33,40.92,5,111.01,2178977,1.65,None
40,30000,85,3.56,3.65,111.18,8.99,148.32,146.7,148.32,0.27,40.6,40.66,40.55,4,111.16,2196021,1.66,None
50,30000,85,3.56,3.47,111.58,8.96,144.99,139.93,145.03,0.29,38.66,37.66,38.64,4,111.57,2190366,1.65,None
50,30000,85,4.45,4.53,110.33,9.06,163.93,161.22,163.97,0.22,50,49.96,49.92,5,110.31,2240017,1.75,None
50,30000,85,4.45,4.52,110.57,9.04,164.07,161.76,164.11,0.22,49.92,49.59,49.85,7,110.55,2243424,1.75,None
50,30000,85,4.45,4.43,110.39,9.06,166.1,169.43,166.13,0.23,48.9,49.55,48.84,9,110.37,2241228,1.74,None
50,30000,85,4.45,4.47,110.54,9.05,163.99,161.98,164.02,0.22,49.37,49.05,49.31,6,110.52,2236985,1.74,None
50,30000,85,4.45,4.46,110.41,9.06,164.92,163.12,164.96,0.22,49.19,48.39,49.12,5,110.39,2257817,1.76,None
50,30000,85,4.45,4.42,110.62,9.04,163.74,166.02,163.74,0.23,48.87,48.8,48.79,6,110.59,2243539,1.75,None
50,30000,85,4.45,4.46,110.23,9.07,165.97,166.99,166,0.22,49.2,49.57,49.14,6,110.21,2243020,1.75,None
50,30000,85,4.45,4.38,110.4,9.06,163.18,162.84,163.22,0.23,48.34,47.93,48.26,5,110.38,2231619,1.73,None
50,30000,85,4.45,4.43,110.46,9.05,157.84,151.35,157.84,0.23,48.88,47.77,48.82,5,110.44,2246329,1.75,None
60,30000,85,4.45,4.33,110.86,9.02,162.34,165.63,162.34,0.23,48.04,49.59,47.97,5,110.84,2218731,1.72,None
60,30000,85,5.34,5.44,109.67,9.12,188.85,187.89,188.88,0.18,59.61,60,59.49,8,109.65,2285645,1.84,None
60,30000,85,5.34,5.25,109.72,9.11,180.15,177.28,180.18,0.19,57.57,57.77,57.46,6,109.7,2296011,1.84,None
60,30000,85,5.34,5.33,109.58,9.13,181.26,177.45,181.29,0.19,58.35,58.51,58.25,6,109.56,2286123,1.84,None
60,30000,85,5.34,5.38,110,9.09,184.49,180.8,184.51,0.19,59.13,58.23,59.01,7,109.98,2295563,1.85,None
60,30000,85,5.34,5.35,109.67,9.12,181.74,178.31,181.77,0.19,58.71,58.53,58.6,6,109.65,2289256,1.84,None
60,30000,85,5.34,5.4,109.7,9.12,185.13,183.98,185.16,0.19,59.2,59.82,59.1,6,109.69,2277759,1.83,None
60,30000,85,5.34,5.47,109.78,9.11,195.12,197.19,195.14,0.18,60.05,60.66,59.93,7,109.77,2296214,1.86,None
60,30000,85,5.34,5.29,109.82,9.11,189.6,193.21,189.63,0.19,58.06,58.7,57.96,7,109.81,2289009,1.84,None
60,30000,85,5.34,5.34,109.7,9.12,181.75,177.46,181.78,0.19,58.62,57.86,58.5,7,109.68,2281926,1.83,None
70,30000,85,5.34,5.37,109.79,9.11,180.25,174.42,180.28,0.19,58.94,57.87,58.83,6,109.78,2282957,1.84,None
70,30000,85,6.23,6.19,109.31,9.15,223.18,222.3,223.21,0.16,67.66,67.6,67.51,9,109.29,2325529,1.92,None
70,30000,85,6.23,6.44,108.85,9.19,230.38,227.9,230.41,0.16,70.11,69.65,69.95,9,108.83,2321651,1.93,None
70,30000,85,6.23,6.1,109.3,9.15,223.41,226.29,223.41,0.16,66.69,66.87,66.53,12,109.28,2319924,1.91,None
70,30000,85,6.23,6.2,109.32,9.15,219.06,216.95,219.09,0.16,67.76,67.56,67.6,9,109.31,2316773,1.92,None
70,30000,85,6.23,6.23,109.1,9.17,225.8,227.4,225.82,0.16,67.94,68.75,67.77,8,109.09,2299518,1.9,None
70,30000,85,6.23,6.24,109.21,9.16,225.08,223.28,225.1,0.16,68.13,67.37,67.96,9,109.19,2329962,1.93,None
70,30000,85,6.23,6.15,109.27,9.15,221.89,221.56,221.91,0.16,67.24,66.35,67.09,8,109.26,2313621,1.91,None
70,30000,85,6.23,6.09,109.33,9.15,215.19,214.25,215.22,0.16,66.62,66.4,66.46,10,109.31,2315268,1.91,None
70,30000,85,6.23,6.1,109.21,9.16,216.82,216.35,216.85,0.16,66.65,66.78,66.5,12,109.19,2322371,1.92,None
80,30000,85,6.23,6.36,108.94,9.18,231,231.64,231.02,0.16,69.25,69.26,69.08,9,108.93,2326389,1.93,None
80,30000,85,7.12,6.87,108.89,9.18,276.15,279.92,276.18,0.15,74.79,76.11,74.6,10,108.87,2336631,1.97,None
80,30000,85,7.12,7.2,108.94,9.18,288.65,284.65,288.67,0.14,78.38,77.82,78.19,11,108.92,2354535,2.01,None
80,30000,85,7.12,7.18,108.67,9.2,300.06,299.1,300.08,0.14,77.99,78.55,77.79,14,108.66,2350687,2.01,None
80,30000,85,7.12,7.23,108.6,9.21,314.66,316.42,314.68,0.14,78.5,78.34,78.29,12,108.58,2347798,2,None
80,30000,85,7.12,7.2,108.81,9.19,310.01,312.08,310.03,0.14,78.33,79.06,78.11,12,108.79,2345536,2,None
80,30000,85,7.12,7.1,108.83,9.19,306.92,310.86,306.95,0.14,77.31,77.56,77.12,12,108.81,2346717,2,None
80,30000,85,7.12,7.22,108.57,9.21,304.74,305.51,304.76,0.14,78.41,79.32,78.21,13,108.55,2348884,2.01,None
80,30000,85,7.12,7.17,108.59,9.21,326.82,334.24,326.84,0.14,77.88,78.12,77.68,15,108.57,2341601,2,None
80,30000,85,7.12,7.14,108.79,9.19,290.68,287.75,290.7,0.14,77.72,77.4,77.52,11,108.78,2345458,2,None
90,30000,85,7.12,6.95,108.78,9.19,304.4,314.47,304.42,0.14,75.64,76.11,75.45,22,108.76,2334491,1.98,None
90,30000,85,8.01,7.93,108.47,9.22,453.96,455.82,453.96,0.13,86.02,85.65,85.78,20,108.46,2360120,2.06,None
90,30000,85,8.01,7.96,108.4,9.22,456.52,458.86,456.54,0.13,86.32,86.83,85.8,18,108.38,2363462,2.06,None
90,30000,85,8.01,7.95,108.49,9.22,457.39,458.38,457.41,0.13,86.29,86.74,86.05,18,108.48,2361736,2.06,None
90,30000,85,8.01,7.88,108.34,9.23,409.71,406.5,409.73,0.13,85.37,84.55,85.14,26,108.33,2362742,2.06,None
90,30000,85,8.01,8.1,108.36,9.23,520.21,522.79,520.23,0.12,87.81,87.61,87.57,20,108.34,2366021,2.07,None
90,30000,85,8.01,7.9,108.45,9.22,424.34,423.14,424.36,0.13,85.62,85.25,85.24,18,108.43,2365975,2.06,None
90,30000,85,8.01,7.9,108.56,9.21,411.92,407.75,411.94,0.13,85.76,85.39,85.53,18,108.54,2364075,2.06,None
90,30000,85,8.01,8.09,108.2,9.24,487.19,487.04,487.21,0.12,87.55,87.53,87.31,22,108.18,2363889,2.07,None
90,30000,85,8.01,7.84,108.43,9.22,370.8,363.13,370.82,0.13,85.04,85.24,84.81,13,108.41,2360895,2.05,None
100,30000,85,8.01,8,108.35,9.23,446.95,444.95,446.97,0.12,86.68,86.43,86.45,24,108.33,2367514,2.07,None
100,30000,85,8.9,8.72,108.17,9.24,828.2,816.51,828.22,0.11,94.31,93.84,94.03,26,108.15,2375892,2.12,None
100,30000,85,8.9,8.88,108.2,9.24,1039.34,1023.13,1039.36,0.11,96.07,95.95,95.78,33,108.19,2378008,2.13,None
100,30000,85,8.9,8.95,108.23,9.24,1330.99,1318.05,1331.01,0.11,96.83,96.4,96.06,38,108.22,2378992,2.13,None
100,30000,85,8.9,9.01,108.13,9.25,1728.24,1716.13,1728.26,0.11,97.43,97.53,96.98,51,108.11,2381013,2.14,None
100,30000,85,8.9,8.96,108.28,9.24,1374.4,1357.37,1374.42,0.11,97.02,96.66,96.73,39,108.26,2380713,2.14,None
100,30000,85,8.9,8.81,108.07,9.25,931.5,918.44,931.52,0.11,95.21,94.93,94.77,33,108.05,2375574,2.12,None
100,30000,85,8.9,8.9,108.05,9.25,1229.4,1219,1229.4,0.11,96.19,96.05,95.89,40,108.04,2380041,2.13,None
100,30000,85,8.9,8.84,108.21,9.24,1084.31,1073.04,1084.33,0.11,95.66,95.26,94.91,35,108.19,2377670,2.13,None
100,30000,85,8.9,8.86,107.92,9.27,1503.57,1512.11,1503.58,0.11,95.62,95.93,95.33,60,107.9,2377820,2.13,None
10,30000,85,8.9,8.64,108.31,9.23,1045.31,1055.91,1045.32,0.12,93.58,92.76,92.86,46,108.29,2376923,2.11,None
10,30000,90,0.89,0.81,118.84,8.41,126.39,154.32,126.57,1.24,9.57,12.01,9.65,2,118.81,1598246,0.99,None
10,30000,90,0.89,0.9,118.53,8.44,126.8,139.92,126.97,1.11,10.67,11.48,10.75,2,118.49,1697269,1.08,None
10,30000,90,0.89,0.88,118.6,8.43,128.17,150.09,128.33,1.13,10.46,11.81,10.54,3,118.57,1681576,1.07,None
10,30000,90,0.89,0.91,118.24,8.46,127.22,136.34,127.39,1.1,10.7,11.05,10.77,2,118.21,1715665,1.1,None
10,30000,90,0.89,0.86,118.87,8.41,123.58,92.75,123.77,1.16,10.2,7.77,10.28,2,118.83,1680438,1.07,None
10,30000,90,0.89,0.94,118.4,8.45,126.88,120.11,127.04,1.07,11.07,11.05,11.15,2,118.36,1716021,1.1,None
10,30000,90,0.89,0.97,118.25,8.46,126.93,142.69,127.08,1.03,11.43,13.28,11.51,2,118.21,1708180,1.09,None
10,30000,90,0.89,0.84,119.48,8.37,125.16,116.66,125.33,1.19,10,9.56,10.09,2,119.44,1657120,1.04,None
10,30000,90,0.89,0.84,118.46,8.44,123.42,103.93,123.6,1.19,9.95,8.73,10.03,1,118.42,1666041,1.05,None
20,30000,90,0.89,0.92,118.48,8.44,127.02,132.41,127.18,1.09,10.88,11.52,10.96,2,118.45,1733322,1.11,None
20,30000,90,1.78,1.82,114.15,8.76,127.25,117.24,127.34,0.55,20.77,19.69,20.81,2,114.12,1965376,1.36,None
20,30000,90,1.78,1.83,114.49,8.73,131.49,141.32,131.57,0.54,20.99,22.73,21.04,3,114.47,1950261,1.34,None
20,30000,90,1.78,1.8,114.62,8.72,127.1,113.94,127.18,0.56,20.63,18.84,20.68,2,114.59,1997864,1.39,None
20,30000,90,1.78,1.76,114.85,8.71,130.75,138.22,130.76,0.57,20.23,21.42,20.26,3,114.83,1975643,1.36,None
20,30000,90,1.78,1.72,114.65,8.72,129.97,135.17,130.05,0.58,19.68,20,19.73,4,114.62,1956268,1.34,None
20,30000,90,1.78,1.73,114.81,8.71,127.88,116.22,127.97,0.58,19.8,18.16,19.86,3,114.78,1974765,1.36,None
20,30000,90,1.78,1.68,114.84,8.71,130.52,139.03,130.61,0.6,19.26,19.63,19.31,4,114.81,1963942,1.35,None
20,30000,90,1.78,1.61,114.87,8.71,129.93,139.88,130.03,0.62,18.51,19.96,18.57,3,114.85,1909483,1.3,None
20,30000,90,1.78,1.79,114.35,8.75,128.55,125.88,128.63,0.56,20.47,19.83,20.51,3,114.31,1951252,1.34,None
30,30000,90,1.78,1.8,114.17,8.76,127.98,122.69,128.06,0.56,20.55,19.77,20.6,3,114.13,1966528,1.36,None
30,30000,90,2.67,2.74,112.59,8.88,136.1,129.33,136.16,0.36,30.89,29.53,30.89,3,112.56,2115057,1.54,None
30,30000,90,2.67,2.59,112.43,8.89,137.73,143.29,137.78,0.39,29.06,29.56,29.07,4,112.41,2115653,1.53,None
30,30000,90,2.67,2.65,112.59,8.88,133.29,117.66,133.34,0.38,29.87,26.16,29.89,3,112.57,2102559,1.52,None
30,30000,90,2.67,2.67,112.46,8.89,136.3,135.83,136.36,0.37,30.03,29.34,30.05,4,112.44,2120100,1.54,None
30,30000,90,2.67,2.61,112.47,8.89,133.01,125.35,133.06,0.38,29.37,28.08,29.38,3,112.45,2094620,1.51,None
30,30000,90,2.67,2.71,112.32,8.9,137.17,137.01,137.23,0.37,30.38,30.47,30.39,3,112.29,2102978,1.52,None
30,30000,90,2.67,2.61,112.69,8.87,138.25,147.17,138.31,0.38,29.37,31.91,29.39,3,112.66,2073176,1.49,None
30,30000,90,2.67,2.75,111.95,8.93,139.25,145.76,139.31,0.36,30.73,30.54,30.74,8,111.93,2112723,1.54,None
30,30000,90,2.67,2.8,112.2,8.91,135.18,127.55,135.23,0.36,31.42,30.83,31.42,3,112.18,2129408,1.55,None
40,30000,90,2.67,2.72,112.5,8.89,137.77,142.92,137.82,0.37,30.64,30.72,30.65,4,112.48,2138765,1.56,None
40,30000,90,3.56,3.45,112.44,8.89,151.04,156.77,151.04,0.29,38.83,39.95,38.79,5,112.42,2185672,1.64,None
40,30000,90,3.56,3.52,111.38,8.98,145.96,145.01,146,0.28,39.19,39.79,39.16,4,111.36,2169872,1.63,None
40,30000,90,3.56,3.69,111.25,8.99,152.46,156.84,152.5,0.27,41.01,42.41,40.97,5,111.23,2187959,1.65,None
40,30000,90,3.56,3.69,111.15,9,147.44,142.74,147.48,0.27,40.98,39.9,40.93,4,111.13,2196103,1.66,None
40,30000,90,3.56,3.6,111.15,9,149.83,151.71,149.88,0.28,39.98,41.31,39.95,4,111.13,2184043,1.65,None
40,30000,90,3.56,3.57,111.04,9.01,146.93,146.54,146.97,0.28,39.62,39.3,39.58,4,111.02,2181308,1.64,None
40,30000,90,3.56,3.56,111.34,8.98,147.69,146.51,147.73,0.28,39.6,39.22,39.58,4,111.33,2165629,1.63,None
40,30000,90,3.56,3.55,111.33,8.98,145.81,144.79,145.81,0.28,39.48,39.65,39.45,5,111.31,2196585,1.66,None
40,30000,90,3.56,3.52,111.4,8.98,144.18,135.86,144.22,0.28,39.23,36.87,39.21,4,111.38,2202623,1.66,None
50,30000,90,3.56,3.5,111.3,8.98,148.89,153.55,148.89,0.29,38.99,40.38,38.97,5,111.28,2191094,1.65,None
50,30000,90,4.45,4.4,110.4,9.06,165.78,169.81,165.82,0.23,48.52,48.62,48.45,7,110.39,2241746,1.74,None
50,30000,90,4.45,4.36,110.52,9.05,167.34,175.56,167.37,0.23,48.22,50.21,48.16,7,110.5,2235660,1.74,None
50,30000,90,4.45,4.4,110.47,9.05,160.44,155.03,160.48,0.23,48.64,46.73,48.59,5,110.45,2262433,1.76,None
50,30000,90,4.45,4.45,110.48,9.05,164.65,163.91,164.68,0.22,49.18,49.08,49.12,8,110.47,2239955,1.75,None
50,30000,90,4.45,4.23,110.55,9.05,154.62,149.34,154.65,0.24,46.71,46.49,46.65,5,110.52,2223771,1.72,None
50,30000,90,4.45,4.38,110.38,9.06,161.33,160.97,161.33,0.23,48.29,47.99,48.21,6,110.36,2247649,1.75,None
50,30000,90,4.45,4.54,110.3,9.07,170.03,175.37,170.06,0.22,50.02,51.14,49.94,6,110.28,2240141,1.75,None
50,30000,90,4.45,4.51,110.57,9.04,160.75,155.67,160.79,0.22,49.83,49.33,49.75,6,110.55,2251942,1.76,None
50,30000,90,4.45,4.39,110.56,9.04,163.26,163.31,163.3,0.23,48.52,48.4,48.45,5,110.55,2242073,1.74,None
60,30000,90,4.45,4.44,110.47,9.05,162.93,163.42,162.96,0.23,49.03,49.76,48.96,5,110.45,2244937,1.75,None
60,30000,90,5.34,5.27,109.79,9.11,180.27,176.56,180.29,0.19,57.88,57.43,57.77,8,109.77,2272923,1.82,None
60,30000,90,5.34,5.41,109.6,9.12,195.43,199.13,195.46,0.18,59.24,58.51,59.12,10,109.59,2293632,1.85,None
60,30000,90,5.34,5.47,109.59,9.12,187.21,183.46,187.23,0.18,59.93,57.71,59.82,6,109.58,2301031,1.86,None
60,30000,90,5.34,5.28,109.64,9.12,188.41,193.14,188.43,0.19,57.84,58.21,57.73,7,109.62,2271581,1.82,None
60,30000,90,5.34,5.37,109.6,9.12,182.78,179.52,182.81,0.19,58.89,58.84,58.79,6,109.58,2291807,1.85,None
60,30000,90,5.34,5.12,110.04,9.09,177.18,173.79,177.21,0.2,56.31,55.7,56.21,5,110.03,2269673,1.81,None
60,30000,90,5.34,5.29,109.96,9.09,185.27,185.01,185.27,0.19,58.12,57.83,57.99,7,109.94,2278521,1.83,None
60,30000,90,5.34,5.5,109.69,9.12,188.08,185.27,188.09,0.18,60.29,59.74,60.18,8,109.68,2286631,1.85,None
60,30000,90,5.34,5.2,109.83,9.11,182.86,182.58,182.89,0.19,57.06,56.96,56.95,7,109.81,2274660,1.82,None
70,30000,90,5.34,5.29,109.79,9.11,184.82,187.9,184.85,0.19,58.02,59.57,57.91,7,109.77,2269131,1.82,None
70,30000,90,6.23,6.15,109.31,9.15,222.96,223.58,222.98,0.16,67.24,66.91,67.09,8,109.29,2311984,1.91,None
70,30000,90,6.23,6.19,109.48,9.13,211.15,204.04,211.15,0.16,67.75,66.61,67.59,7,109.46,2316830,1.92,None
70,30000,90,6.23,6.37,109.13,9.16,231.54,231.21,231.57,0.16,69.54,70.02,69.38,9,109.12,2314018,1.92,None
70,30000,90,6.23,6.24,109.29,9.15,229.19,231.3,229.22,0.16,68.14,67.98,67.99,10,109.28,2323706,1.93,None
70,30000,90,6.23,6.07,109.26,9.15,214.18,211.91,214.2,0.16,66.31,66.42,66.15,9,109.25,2311799,1.9,None
70,30000,90,6.23,6.24,109.31,9.15,225.05,223.92,225.08,0.16,68.25,68.26,68.09,11,109.29,2309883,1.91,None
70,30000,90,6.23,6.29,109.17,9.16,224.9,222.39,224.93,0.16,68.69,68.56,68.52,9,109.15,2319770,1.92,None
70,30000,90,6.23,6.21,109.28,9.15,229.17,230.14,229.19,0.16,67.81,66.98,67.66,11,109.26,2314325,1.91,None
70,30000,90,6.23,6.19,109.16,9.16,223.97,227.19,223.99,0.16,67.52,68.57,67.36,8,109.14,2296114,1.89,None
80,30000,90,6.23,6.23,109.2,9.16,221.65,221.33,221.68,0.16,68.02,68.25,67.86,8,109.18,2315272,1.92,None
80,30000,90,7.12,7.17,108.67,9.2,300.08,300.1,300.1,0.14,77.93,78.54,77.72,13,108.65,2342185,2,None
80,30000,90,7.12,7.11,108.82,9.19,293.98,294.85,294,0.14,77.32,78.81,77.12,15,108.8,2343176,1.99,None
80,30000,90,7.12,7.16,108.74,9.2,286.07,282.26,286.09,0.14,77.84,77.3,77.64,16,108.72,2343558,2,None
80,30000,90,7.12,7.11,108.77,9.19,306.42,309.52,306.44,0.14,77.28,77.47,77.08,14,108.75,2339419,1.99,None
80,30000,90,7.12,6.91,108.88,9.18,252.85,244.94,252.87,0.14,75.25,74.69,75.06,10,108.86,2339605,1.98,None
80,30000,90,7.12,7.03,108.83,9.19,294.61,300.1,294.64,0.14,76.45,77.13,76.26,13,108.82,2340233,1.99,None
80,30000,90,7.12,7.16,108.76,9.19,299.04,300.02,299.05,0.14,77.82,78.94,77.62,13,108.75,2348207,2,None
80,30000,90,7.12,7.05,108.73,9.2,298.39,302.12,298.41,0.14,76.67,76.44,76.48,14,108.71,2344725,1.99,None
80,30000,90,7.12,7.3,108.64,9.2,307.9,305.64,307.92,0.14,79.35,78.83,79.14,14,108.62,2348041,2.01,None
90,30000,90,7.12,6.91,109.05,9.17,266.12,263.94,266.14,0.14,75.3,75.71,75.11,10,109.03,2329945,1.97,None
90,30000,90,8.01,7.97,108.24,9.24,459.42,461.02,459.44,0.13,86.23,86.05,85.99,20,108.22,2362996,2.06,None
90,30000,90,8.01,7.99,108.4,9.22,452.14,451.48,452.15,0.13,86.56,86.03,86.32,20,108.39,2363777,2.06,None
90,30000,90,8.01,7.96,108.37,9.23,470.03,473.65,470.05,0.13,86.23,86.56,85.98,19,108.35,2350077,2.05,None
90,30000,90,8.01,8.02,108.47,9.22,596.15,615.56,596.17,0.12,86.97,87.78,86.73,30,108.45,2359832,2.06,None
90,30000,90,8.01,8.18,108.46,9.22,526.04,524.5,526.05,0.12,88.72,88.64,88.47,23,108.44,2361524,2.07,None
90,30000,90,8.01,8.09,108.18,9.24,430.36,422.84,430.37,0.12,87.5,87.01,87.26,22,108.17,2361655,2.07,None
90,30000,90,8.01,7.83,108.31,9.23,359.39,350.04,359.4,0.13,84.79,84.98,84.56,13,108.29,2352668,2.04,None
90,30000,90,8.01,7.89,108.52,9.21,446.68,449.27,446.7,0.13,85.64,86.74,85.41,15,108.51,2355391,2.05,None
90,30000,90,8.01,7.83,108.39,9.23,451.78,457.96,451.78,0.13,84.83,84.62,84.59,21,108.37,2358080,2.05,None
100,30000,90,8.01,8.18,108.32,9.23,425.98,412.52,426,0.12,88.55,87.82,88.16,23,108.3,2364436,2.08,None
100,30000,90,8.9,8.99,108.01,9.26,2201.46,2208.66,2201.48,0.11,97.14,97.06,96.84,60,107.99,2381008,2.14,None
