CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
70,70000,85,6.02,6.07,121.47,8.23,279.08,282.36,282.37,0.16,73.71,74.09,73.47,12,121.41,2037100,1.93,4.56
70,70000,85,6.02,6.13,120.95,8.27,299.25,298.2,298.2,0.16,74.1,74.98,73.86,13,120.89,2035690,1.94,4.6
80,70000,85,6.88,6.61,121.13,8.26,343.75,348,348.01,0.15,80.05,80.31,79.77,16,121.08,2045000,2.05,5.19
80,70000,85,6.88,6.83,121.29,8.24,448.16,441.89,441.89,0.15,82.8,82.59,82.51,26,121.24,2051670,2.11,4.87
80,70000,85,6.88,6.89,121.16,8.25,373.36,382.58,382.58,0.14,83.52,82.98,83.09,14,121.11,2055800,2.12,4.83
80,70000,85,6.88,6.84,121.08,8.26,405.7,406.17,406.17,0.15,82.84,83.06,82.54,19,121.03,2050900,2.11,4.58
80,70000,85,6.88,6.81,121.34,8.24,394.42,397.87,397.87,0.15,82.67,82.15,82.24,15,121.29,2049860,2.1,4.59
80,70000,85,6.88,6.8,121.25,8.25,399.56,401.67,401.68,0.15,82.39,82.15,82.1,16,121.2,2051490,2.1,4.88
80,70000,85,6.88,6.89,121.31,8.24,409.55,412.67,412.67,0.15,83.54,83.64,83.11,16,121.26,2055810,2.12,4.86
80,70000,85,6.88,6.88,120.88,8.27,357.3,367.52,367.52,0.15,83.1,82.71,82.81,17,120.83,2054160,2.11,4.84
80,70000,85,6.88,6.74,121.17,8.25,409.24,406.47,406.48,0.15,81.69,81.63,81.41,14,121.12,2048760,2.08,4.72
80,70000,85,6.88,6.72,121.24,8.25,342.67,350.47,350.47,0.15,81.41,81.82,81.13,13,121.19,2048420,2.08,4.44
90,70000,85,7.74,7.66,120.75,8.28,779.31,786.67,786.67,0.13,92.49,92.77,91.99,28,120.7,2069740,2.29,5.53
90,70000,85,7.74,7.68,120.79,8.28,827.26,832.28,832.28,0.13,92.79,93.27,92.29,33,120.74,2069740,2.3,5.16
90,70000,85,7.74,7.56,121.02,8.26,670.24,677.95,677.95,0.13,91.51,91.43,91.01,20,120.97,2068640,2.27,4.99
90,70000,85,7.74,7.52,120.91,8.27,604.77,616.74,616.74,0.13,90.96,91.25,90.47,23,120.86,2071120,2.26,5.16
90,70000,85,7.74,7.68,121.1,8.26,889.57,892.15,892.15,0.13,92.98,93.01,92.63,28,121.05,2074510,2.31,5.32
90,70000,85,7.74,7.73,120.91,8.27,924.96,929.02,929.03,0.13,93.5,93.15,93,32,120.86,2072130,2.31,4.83
90,70000,85,7.74,7.72,121.02,8.26,793.99,807.11,807.12,0.13,93.37,92.83,93.02,22,120.97,2074540,2.31,5.21
90,70000,85,7.74,7.67,120.89,8.27,1282.34,1252.82,1252.83,0.13,92.66,92.8,92.16,45,120.84,2073370,2.3,4.79
90,70000,85,7.74,7.65,120.94,8.27,805.68,810.47,810.47,0.13,92.54,92.38,92.19,25,120.9,2072390,2.3,5.14
90,70000,85,7.74,7.68,121.04,8.26,1009.6,1004.24,1004.24,0.13,92.94,92.83,92.43,36,120.99,2072520,2.3,4.89
100,70000,85,8.1,8.07,120.8,8.28,1769.69,1786.3,1786.31,0.12,97.46,96.8,96.41,44,120.75,2078070,2.38,5.82
100,70000,85,8.1,8.11,121.03,8.26,1333.97,1371.49,1371.49,0.12,98.17,97.58,97.28,39,120.97,2077890,2.39,5.7
100,70000,85,8.1,7.86,120.92,8.27,1278.15,1279.71,1279.71,0.13,95,94.65,93.99,44,120.87,2072710,2.33,5.45
100,70000,85,8.1,8.06,121.08,8.26,2145.61,2156.61,2156.61,0.12,97.55,97.6,97.14,55,121.02,2079600,2.39,5.74
100,70000,85,8.1,8.01,120.99,8.27,1570.33,1585.05,1585.05,0.12,96.87,96.44,96.47,39,120.94,2075900,2.38,5.72
100,70000,85,8.1,8.17,120.82,8.28,2086.31,2122.23,2122.23,0.12,98.75,98.49,98.17,61,120.77,2080180,2.41,5.57
100,70000,85,8.1,7.93,120.77,8.28,885.14,910.94,910.95,0.13,95.73,96.1,95.33,24,120.72,2073890,2.36,5.92
100,70000,85,8.1,8.09,120.88,8.27,1860.96,1884.88,1884.88,0.12,97.83,97.57,97.1,53,120.83,2077700,2.39,5.66
100,70000,85,8.1,8.15,120.95,8.27,2842.73,2864.95,2864.96,0.12,98.55,98.75,98.14,61,120.9,2080390,2.41,5.61
100,70000,85,8.1,8.05,120.99,8.27,2078.04,2086.45,2086.45,0.12,97.44,97.21,96.71,58,120.94,2076530,2.38,5.57
10,70000,90,0.86,0.89,122.71,8.15,109.72,129.69,129.72,1.13,10.9,9.18,10.94,2,122.66,1635140,0.77,1.47
10,70000,90,0.86,0.81,122.28,8.18,122.31,128.73,128.76,1.24,9.88,9.68,9.93,2,122.23,1609790,0.76,1.31
10,70000,90,0.86,0.86,121.9,8.2,118.4,129.01,129.04,1.15,10.52,9.84,10.58,2,121.85,1609620,0.76,1.4
10,70000,90,0.86,0.91,122.06,8.19,138.25,130.42,130.44,1.1,11.05,11.78,11.09,2,122,1613130,0.77,1.41
10,70000,90,0.86,0.89,122.52,8.16,118.61,128.69,128.71,1.12,10.86,10.52,10.91,1,122.47,1632250,0.77,1.32
10,70000,90,0.86,0.89,121.16,8.25,99.85,127.15,127.18,1.12,10.78,8.51,10.83,2,121.11,1610360,0.77,1.4
10,70000,90,0.86,0.81,122.55,8.16,143.28,130.17,130.19,1.24,9.89,10.53,9.94,2,122.51,1555210,0.75,1.37
10,70000,90,0.86,0.84,122.09,8.19,104.66,128.14,128.16,1.19,10.21,8.36,10.27,2,122.05,1575090,0.76,1.24
10,70000,90,0.86,0.89,121.86,8.21,125.66,130.93,130.96,1.12,10.87,10.46,10.92,2,121.81,1670010,0.78,1.38
10,70000,90,0.86,0.97,122.58,8.16,134.51,132.26,132.28,1.03,11.89,11.5,11.94,3,122.53,1636420,0.79,1.55
20,70000,90,1.72,1.7,122.09,8.19,129.01,137.08,137.09,0.59,20.69,19.31,20.7,3,122.04,1854970,0.96,2.07
20,70000,90,1.72,1.75,121.95,8.2,133.27,137.49,137.5,0.57,21.34,20.85,21.35,3,121.9,1825610,0.96,1.81
20,70000,90,1.72,1.65,121.85,8.21,126.91,136,136.01,0.61,20.08,19.1,20.1,3,121.79,1811070,0.94,1.85
20,70000,90,1.72,1.58,122,8.2,140.8,137.6,137.62,0.63,19.28,19.03,19.29,3,121.95,1814180,0.93,1.87
20,70000,90,1.72,1.78,122.39,8.17,135.92,139.53,139.54,0.56,21.81,21.32,21.81,3,122.34,1841480,0.97,2.03
20,70000,90,1.72,1.74,122.05,8.19,153.81,141.35,141.36,0.57,21.22,22.62,21.22,4,122.01,1803010,0.95,1.86
20,70000,90,1.72,1.73,121.33,8.24,139.98,138.71,138.72,0.58,20.97,22.17,20.98,2,121.28,1808090,0.95,1.67
20,70000,90,1.72,1.73,122.37,8.17,128.08,138.55,138.55,0.58,21.21,19.51,21.22,3,122.32,1841230,0.96,1.78
20,70000,90,1.72,1.66,122.39,8.17,130.46,136.59,136.6,0.6,20.26,20.18,20.27,2,122.34,1834680,0.95,2.01
20,70000,90,1.72,1.73,122.27,8.18,120.36,136.62,136.63,0.58,21.09,18.64,21.1,3,122.22,1827170,0.96,1.98
30,70000,90,2.58,2.51,121.71,8.22,150.54,149.58,149.59,0.4,30.57,30.18,30.54,6,121.66,1913400,1.13,2.39
30,70000,90,2.58,2.55,121.79,8.21,158.09,151.36,151.36,0.39,31.06,31.69,31.02,4,121.74,1915530,1.14,2.39
30,70000,90,2.58,2.53,121.94,8.2,141.08,146.85,146.86,0.4,30.85,29.17,30.82,4,121.89,1907300,1.14,2.57
30,70000,90,2.58,2.65,121.84,8.21,138.19,149,149.01,0.38,32.25,29.59,32.2,5,121.79,1918080,1.16,2.48
30,70000,90,2.58,2.44,121.81,8.21,149.36,147.67,147.67,0.41,29.7,30.75,29.67,3,121.76,1921810,1.12,2.51
30,70000,90,2.58,2.57,121.69,8.22,144.92,148.72,148.73,0.39,31.32,30.62,31.28,4,121.64,1927300,1.15,2.47
30,70000,90,2.58,2.62,121.76,8.21,148.49,150.78,150.79,0.38,31.88,31.5,31.84,4,121.71,1927860,1.16,2.57
30,70000,90,2.58,2.64,121.86,8.21,142.3,149.56,149.57,0.38,32.11,31.55,32.07,3,121.81,1908890,1.16,2.55
30,70000,90,2.58,2.57,121.45,8.23,151.86,149.93,149.94,0.39,31.21,31.12,31.18,4,121.4,1932810,1.15,2.53
30,70000,90,2.58,2.53,122.15,8.19,154.18,151.28,151.29,0.4,30.84,30.55,30.81,4,122.1,1902410,1.13,2.25
40,70000,90,3.44,3.48,121.93,8.2,169.33,168.52,168.52,0.29,42.41,42.23,42.33,5,121.88,1950800,1.34,3.21
40,70000,90,3.44,3.49,121.74,8.21,173.18,168.85,168.86,0.29,42.45,42.99,42.36,5,121.69,1935940,1.34,3.12
40,70000,90,3.44,3.5,121.43,8.24,160.47,164.15,164.15,0.29,42.46,42.72,42.37,5,121.38,1961740,1.35,3.19
40,70000,90,3.44,3.53,121.77,8.21,180.66,172.38,172.39,0.28,42.99,45.53,42.89,6,121.72,1960540,1.36,3.05
40,70000,90,3.44,3.35,121.82,8.21,169.06,164.79,164.79,0.3,40.79,41.53,40.71,4,121.77,1963690,1.32,3.17
40,70000,90,3.44,3.34,121.45,8.23,166.23,164.4,164.41,0.3,40.58,41.19,40.51,4,121.4,1955410,1.32,2.98
40,70000,90,3.44,3.42,121.44,8.23,170.14,165.77,165.78,0.29,41.49,42.62,41.41,6,121.38,1962070,1.33,2.84
40,70000,90,3.44,3.55,121.69,8.22,165.58,167.73,167.73,0.28,43.16,42.14,43.07,5,121.63,1956520,1.36,3.18
40,70000,90,3.44,3.43,121.83,8.21,178.34,171.48,171.49,0.29,41.73,42.35,41.65,7,121.77,1966240,1.34,3.11
40,70000,90,3.44,3.37,121.84,8.21,172.47,166.16,166.17,0.3,41.06,41.95,40.98,5,121.79,1958950,1.32,3.01
50,70000,90,4.3,4.27,121.52,8.23,198.16,193.29,193.29,0.23,51.87,51.2,51.74,8,121.47,1989230,1.52,3.8
50,70000,90,4.3,4.33,121.57,8.23,191.15,190.38,190.39,0.23,52.68,52.84,52.54,6,121.52,1992570,1.54,3.39
50,70000,90,4.3,4.4,121.8,8.21,177.75,185.83,185.83,0.23,53.55,51.92,53.41,6,121.74,1995930,1.56,3.78
50,70000,90,4.3,4.2,121.67,8.22,182.08,183.37,183.38,0.24,51.08,51.2,50.95,8,121.62,1993380,1.51,3.75
50,70000,90,4.3,4.41,121.44,8.23,193.7,192.19,192.19,0.23,53.54,54.05,53.39,9,121.39,1991720,1.55,3.98
50,70000,90,4.3,4.34,121.52,8.23,189.76,190.3,190.3,0.23,52.74,52.72,52.6,7,121.47,1987500,1.54,3.85
50,70000,90,4.3,4.15,121.56,8.23,175.26,179.8,179.81,0.24,50.43,50.09,50.3,6,121.51,1998940,1.5,3.79
50,70000,90,4.3,4.36,121.43,8.24,194.5,192.43,192.44,0.23,52.96,53.93,52.83,7,121.38,1986820,1.54,3.84
50,70000,90,4.3,4.51,121.48,8.23,189.39,191.68,191.69,0.22,54.81,55.31,54.66,6,121.43,1994390,1.58,3.68
50,70000,90,4.3,4.22,121.4,8.24,182.92,184.7,184.71,0.24,51.27,50.36,51.15,5,121.35,1996220,1.52,3.55
60,70000,90,5.16,5.16,121.45,8.23,225.7,225.53,225.53,0.19,62.69,61.79,62.5,10,121.39,2014850,1.73,4.76
60,70000,90,5.16,5.29,121.44,8.23,227.02,227.89,227.89,0.19,64.22,64.47,64.03,6,121.39,2015330,1.75,4.11
60,70000,90,5.16,5.09,121.48,8.23,232.98,228.6,228.6,0.2,61.87,61.77,61.69,9,121.42,2012640,1.71,3.86
60,70000,90,5.16,5.25,121.28,8.25,226.44,226.46,226.46,0.19,63.65,63.76,63.46,7,121.23,2009290,1.74,3.98
60,70000,90,5.16,5.19,121.21,8.25,235.55,230.9,230.91,0.19,62.93,64.07,62.74,7,121.16,2016740,1.73,4.08
60,70000,90,5.16,5.11,121.52,8.23,219.66,220.61,220.61,0.2,62.14,62.39,61.96,9,121.47,2009260,1.71,4.08
60,70000,90,5.16,5.01,121.19,8.25,221.86,218.76,218.76,0.2,60.73,62.11,60.56,10,121.13,2011320,1.69,3.77
60,70000,90,5.16,5.31,121.39,8.24,223.16,227.33,227.34,0.19,64.46,63.96,64.26,9,121.34,2018990,1.76,4.42
60,70000,90,5.16,5.23,121.32,8.24,219.22,221.89,221.9,0.19,63.43,63.16,63.24,9,121.27,2019230,1.74,4.01
60,70000,90,5.16,5.13,121.53,8.23,213.98,217.56,217.57,0.19,62.37,61.84,62.19,7,121.48,2005420,1.71,4.04
70,70000,90,6.02,5.96,121.2,8.25,257.12,263.41,263.42,0.17,72.18,72.24,71.94,8,121.15,2032870,1.9,4.89
70,70000,90,6.02,5.91,121.16,8.25,256.66,262.2,262.21,0.17,71.56,70.52,71.33,9,121.1,2032500,1.89,4.12
70,70000,90,6.02,5.93,121.27,8.25,279.09,277.81,277.82,0.17,71.95,72.39,71.72,12,121.21,2033070,1.9,4.68
70,70000,90,6.02,5.98,121.5,8.23,292.67,290.67,290.67,0.17,72.62,72.54,72.26,10,121.45,2027130,1.91,4.93
70,70000,90,6.02,5.94,121.28,8.25,277,276.89,276.9,0.17,71.98,71.59,71.75,11,121.23,2038070,1.9,4.67
70,70000,90,6.02,6.08,121.06,8.26,284.12,285.31,285.32,0.16,73.64,73.76,73.4,11,121,2038800,1.93,4.65
70,70000,90,6.02,6.03,121.03,8.26,291.41,289.73,289.74,0.17,73.02,73.08,72.78,9,120.97,2030370,1.92,4.52
70,70000,90,6.02,6.09,121.26,8.25,307.87,304.35,304.36,0.16,73.85,73.65,73.6,12,121.21,2040870,1.94,4.42
70,70000,90,6.02,6.01,121.26,8.25,270.45,273.76,273.76,0.17,72.84,72.08,72.48,12,121.21,2029150,1.91,4.69
70,70000,90,6.02,5.89,121.46,8.23,275.34,274.3,274.31,0.17,71.5,71.28,71.27,11,121.41,2027950,1.89,4.6
80,70000,90,6.88,6.9,121.28,8.25,426.89,428.06,428.06,0.14,83.66,83.65,83.37,17,121.23,2056470,2.13,5.06
80,70000,90,6.88,6.6,120.97,8.27,302.99,314.55,314.55,0.15,79.82,79.27,79.41,11,120.92,2043720,2.04,4.98
80,70000,90,6.88,7.03,121.09,8.26,443.15,446.34,446.35,0.14,85.17,85.29,84.86,16,121.04,2058330,2.15,5.36
80,70000,90,6.88,6.8,120.87,8.27,417.05,414.04,414.05,0.15,82.17,82.15,81.88,18,120.82,2051750,2.09,5.22
80,70000,90,6.88,6.85,121.21,8.25,384.93,391.06,391.07,0.15,83.07,82.72,82.78,14,121.16,2056490,2.11,5.25
80,70000,90,6.88,6.84,121.06,8.26,399.27,401.76,401.76,0.15,82.75,82.42,82.32,20,121.01,2047840,2.1,4.83
80,70000,90,6.88,7.03,120.96,8.27,502.18,495.5,495.51,0.14,84.97,85.4,84.67,22,120.91,2050520,2.14,5.45
80,70000,90,6.88,6.95,121,8.26,447.78,447.27,447.28,0.14,84.06,84.18,83.62,21,120.95,2061500,2.13,5.17
80,70000,90,6.88,6.82,121.01,8.26,384.21,387.37,387.37,0.15,82.53,83.04,82.24,16,120.96,2053600,2.1,5.27
80,70000,90,6.88,6.75,121.14,8.25,452.08,442.28,442.28,0.15,81.81,80.9,81.52,29,121.09,2055340,2.09,4.92
90,70000,90,7.74,7.55,120.96,8.27,681.52,689.2,689.2,0.13,91.32,91.08,90.83,27,120.91,2068840,2.27,5.77
90,70000,90,7.74,7.69,120.97,8.27,773.65,783.39,783.39,0.13,93.06,92.87,92.56,34,120.92,2073540,2.3,5.48
90,70000,90,7.74,7.7,121.03,8.26,778.98,789.38,789.38,0.13,93.15,93.29,92.64,26,120.98,2069490,2.3,5.95
90,70000,90,7.74,7.78,121.16,8.25,769.17,790.07,790.08,0.13,94.29,93.28,93.62,24,121.11,2073020,2.32,5.86
90,70000,90,7.74,7.79,120.84,8.28,983.39,988.13,988.14,0.13,94.1,94.07,93.58,33,120.8,2068980,2.32,5.54
90,70000,90,7.74,7.7,120.81,8.28,816.33,824.92,824.92,0.13,93.04,92.64,92.53,29,120.76,2072160,2.3,5.4
90,70000,90,7.74,7.66,121.04,8.26,905.45,903.79,903.79,0.13,92.76,93.18,92.26,34,120.99,2068630,2.3,5.95
90,70000,90,7.74,7.65,120.99,8.26,788.21,794.05,794.05,0.13,92.56,92.77,92.06,26,120.94,2066890,2.29,5.67
90,70000,90,7.74,7.69,120.78,8.28,824.13,830.74,830.75,0.13,92.86,92.31,92.2,22,120.73,2073840,2.3,4.99
90,70000,90,7.74,7.68,120.76,8.28,715.08,729.9,729.9,0.13,92.75,92.36,92.24,22,120.71,2071050,2.3,5.63
100,70000,90,8.1,8.14,121.07,8.26,2641.69,2661.32,2661.32,0.12,98.55,98.3,97.97,63,121.02,2081730,2.41,5.87
100,70000,90,8.1,8.07,120.62,8.29,1685.89,1699.14,1699.14,0.12,97.3,97.44,96.89,40,120.57,2079000,2.39,5.87
100,70000,90,8.1,8.08,120.89,8.27,2241.9,2250.68,2250.68,0.12,97.64,97.68,97.23,51,120.84,2077710,2.39,5.71
100,70000,90,8.1,8.04,120.85,8.27,1437.76,1459.2,1459.21,0.12,97.15,96.72,96.11,49,120.8,2078140,2.37,5.49
100,70000,90,8.1,8.17,120.72,8.28,3416.92,3430.85,3430.86,0.12,98.61,98.02,97.55,68,120.67,2078190,2.4,5.93
100,70000,90,8.1,8.08,120.75,8.28,3571.57,3547.23,3547.23,0.12,97.58,97.2,96.86,78,120.7,2076090,2.39,5.34
100,70000,90,8.1,7.99,120.88,8.27,958,988.35,988.35,0.13,96.58,96.2,96.18,28,120.83,2077430,2.37,5.7
100,70000,90,8.1,8.16,120.91,8.27,2233.72,2266.57,2266.57,0.12,98.7,98.16,97.48,51,120.86,2077850,2.4,5.93
100,70000,90,8.1,7.9,121.11,8.26,1212.19,1223.53,1223.53,0.13,95.63,95.48,95.24,34,121.05,2076090,2.36,5.75
100,70000,90,8.1,8.23,120.59,8.29,2842.6,2883.59,2883.59,0.12,99.22,98.7,98.16,70,120.54,2079850,2.41,5.77
10,70000,95,0.86,0.91,122.29,8.18,136.22,131.49,131.51,1.1,11.07,11.22,11.11,3,122.24,1625360,0.77,1.56
10,70000,95,0.86,0.89,121.85,8.21,144.56,131.14,131.16,1.13,10.78,11.85,10.83,2,121.8,1657380,0.77,1.39
10,70000,95,0.86,0.89,121.09,8.26,144.51,130.18,130.21,1.12,10.8,12.14,10.85,2,121.04,1617720,0.77,1.45
10,70000,95,0.86,0.79,122.36,8.17,140.79,130.76,130.78,1.26,9.69,10.52,9.74,2,122.31,1549810,0.75,1.37
10,70000,95,0.86,0.91,121.96,8.2,126.05,129.88,129.9,1.1,11.04,11.04,11.08,2,121.91,1638130,0.77,1.37
10,70000,95,0.86,0.87,122.59,8.16,138.55,130.89,130.92,1.15,10.62,11.24,10.68,2,122.54,1606240,0.77,1.52
10,70000,95,0.86,0.88,122.18,8.18,116.99,128.97,128.99,1.14,10.71,9.88,10.76,2,122.13,1628980,0.77,1.42
10,70000,95,0.86,0.85,122.41,8.17,130.07,129.7,129.73,1.18,10.36,10.82,10.42,2,122.36,1590190,0.76,1.41
10,70000,95,0.86,0.88,122.06,8.19,144.08,130.11,130.13,1.14,10.7,12.06,10.75,2,122.01,1616560,0.77,1.47
10,70000,95,0.86,0.84,122.03,8.19,141.64,130.88,130.91,1.18,10.29,11.35,10.35,2,121.98,1594710,0.76,1.43
20,70000,95,1.72,1.79,121.71,8.22,131.04,138.31,138.32,0.56,21.81,20.6,21.81,3,121.66,1884480,0.98,1.87
20,70000,95,1.72,1.71,122.32,8.18,142.43,139.78,139.79,0.58,20.94,22.24,20.94,3,122.27,1846940,0.96,1.73
20,70000,95,1.72,1.66,122.36,8.17,131.37,138.28,138.3,0.6,20.25,19.43,20.27,3,122.32,1847570,0.95,1.93
20,70000,95,1.72,1.76,121.46,8.23,149.01,141.12,141.13,0.57,21.32,22.31,21.32,4,121.4,1836840,0.96,2.05
20,70000,95,1.72,1.67,122.4,8.17,127.02,138.16,138.18,0.6,20.48,19.26,20.49,3,122.35,1840270,0.95,1.91
20,70000,95,1.72,1.77,122.02,8.2,141.18,139.36,139.38,0.56,21.62,21.63,21.62,3,121.97,1858250,0.97,1.93
20,70000,95,1.72,1.68,121.95,8.2,121.34,136.64,136.64,0.59,20.51,18.23,20.52,3,121.89,1847030,0.95,1.93
20,70000,95,1.72,1.65,122.5,8.16,127.43,136.76,136.77,0.61,20.15,18.53,20.17,3,122.45,1829910,0.94,1.75
20,70000,95,1.72,1.76,122.15,8.19,128.73,137.39,137.4,0.57,21.44,20.79,21.45,3,122.1,1852160,0.97,1.9
20,70000,95,1.72,1.74,122.19,8.18,129.58,138.34,138.35,0.57,21.26,19.29,21.27,3,122.14,1832480,0.96,1.73
30,70000,95,2.58,2.55,121.93,8.2,157.94,151.48,151.49,0.39,31.03,32.31,31,4,121.87,1928710,1.14,2.34
30,70000,95,2.58,2.58,121.24,8.25,142.11,147.88,147.89,0.39,31.3,30.82,31.26,4,121.19,1915270,1.15,2.35
30,70000,95,2.58,2.53,121.8,8.21,159.98,152.64,152.65,0.4,30.78,30.99,30.75,5,121.75,1905380,1.13,2.39
30,70000,95,2.58,2.65,121.54,8.23,151.75,150.54,150.55,0.38,32.17,32.99,32.13,3,121.51,1923560,1.16,2.36
30,70000,95,2.58,2.62,122.07,8.19,157.64,154.28,154.29,0.38,31.92,33.07,31.89,4,122.02,1938990,1.16,2.45
30,70000,95,2.58,2.47,121.83,8.21,139.96,146.43,146.44,0.4,30.09,29.11,30.07,3,121.78,1948490,1.13,2.38
30,70000,95,2.58,2.61,121.92,8.2,151.13,150.2,150.21,0.38,31.86,32.61,31.82,3,121.85,1946650,1.16,2.49
30,70000,95,2.58,2.55,121.78,8.21,159.45,152.43,152.44,0.39,31.03,32.07,31,4,121.72,1931410,1.15,2.51
30,70000,95,2.58,2.68,121.69,8.22,153.8,151.6,151.61,0.37,32.61,33.63,32.57,4,121.64,1931070,1.17,2.41
30,70000,95,2.58,2.72,121.9,8.2,148.51,152.21,152.22,0.37,33.1,32.62,33.05,4,121.85,1925750,1.18,2.61
40,70000,95,3.44,3.57,121.78,8.21,163.75,166.45,166.45,0.28,43.48,43.76,43.39,6,121.73,1973970,1.37,2.74
40,70000,95,3.44,1.87,121.31,8.24,320.24,167.84,167.85,0.27,22.66,43.69,22.67,4,121.26,1441200,0.9,2.86
40,70000,95,3.44,3.29,121.65,8.22,165.24,163.82,163.82,0.3,40.04,39.84,39.97,4,121.6,1941780,1.3,2.82
40,70000,95,3.44,3.45,121.96,8.2,160.57,164.43,164.44,0.29,42.08,41.49,41.99,4,121.91,1961030,1.34,2.74
40,70000,95,3.44,3.49,121.75,8.21,159.76,164.18,164.19,0.29,42.43,41.93,42.34,4,121.7,1953840,1.35,2.99
40,70000,95,3.44,3.51,121.82,8.21,166.13,167.15,167.16,0.28,42.72,41.96,42.63,5,121.77,1938050,1.34,2.83
40,70000,95,3.44,1.74,122.24,8.18,354.77,172.36,172.38,0.29,21.29,42.37,21.3,5,122.19,1416240,0.88,2.73
40,70000,95,3.44,3.54,121.77,8.21,168.84,167.9,167.9,0.28,43.13,43.71,43.04,5,121.72,1938180,1.35,3.01
40,70000,95,3.44,2.45,121.8,8.21,213.75,162.41,162.42,0.29,29.8,40.18,29.77,5,121.64,1672520,1.05,2.8
40,70000,95,3.44,3.52,121.49,8.23,172.69,168.93,168.94,0.28,42.71,43.97,42.62,5,121.49,1968720,1.36,2.87
50,70000,95,4.3,2.83,126.99,7.87,282.44,195.3,195.31,0.23,35.92,52.67,35.86,5,126.95,1598220,1.12,3.42
50,70000,95,4.3,0.5,121.29,8.24,1783.69,197.64,197.68,0.21,6.06,54.91,6.14,4,121.23,995326,0.65,3.53
50,70000,95,4.3,4.33,121.46,8.23,181.09,184.63,184.63,0.23,52.59,51.74,52.45,6,121.41,2014470,1.55,3.29
50,70000,95,4.3,4.37,121.37,8.24,201.09,195.22,195.23,0.23,53,53.9,52.86,9,121.31,2005690,1.55,3.49
50,70000,95,4.3,4.36,121.41,8.24,194.85,191.95,191.96,0.23,52.95,54.08,52.82,6,121.38,1989670,1.54,3.54
50,70000,95,4.3,4.25,121.43,8.24,196.15,190.02,190.02,0.24,51.59,52.54,51.46,6,121.34,1996980,1.52,3.48
50,70000,95,4.3,4.29,121.81,8.21,194.7,191.06,191.06,0.23,52.21,52.11,52.08,9,121.79,2003370,1.54,3.51
50,70000,95,4.3,4.37,121.18,8.25,190.45,190.79,190.79,0.23,53,52.77,52.86,7,121.1,2000630,1.55,3.4
50,70000,95,4.3,4.27,121.44,8.23,182.16,186.06,186.06,0.23,51.79,50.91,51.67,7,121.45,1981810,1.52,3.46
50,70000,95,4.3,4.26,121.79,8.21,176.16,181.91,181.91,0.23,51.84,51.38,51.71,5,121.76,2011060,1.53,3.2
60,70000,95,5.16,5.23,121.48,8.23,223.82,226.77,226.78,0.19,63.57,62.44,63.38,9,121.39,2035720,1.75,4.25
60,70000,95,5.16,5.29,121.13,8.26,234.8,231.98,231.99,0.19,64.06,64.53,63.86,9,121.05,2017480,1.75,4.39
60,70000,95,5.16,5.18,121.29,8.24,226.66,224.99,225,0.19,62.85,63.27,62.66,7,121.24,2013890,1.73,4.07
60,70000,95,5.16,5.04,121.18,8.25,225.34,220.81,220.81,0.2,61.04,61.84,60.86,12,121.14,2009700,1.69,3.77
60,70000,95,5.16,5.07,121.17,8.25,215.13,215.88,215.89,0.2,61.37,61.1,61.2,8,121.12,2020690,1.71,3.86
60,70000,95,5.16,5.26,121.48,8.23,245.76,239.31,239.31,0.19,63.92,65.43,63.73,8,121.42,2025260,1.75,3.8
60,70000,95,5.16,5.22,121.74,8.21,223.13,225.39,225.39,0.19,63.55,62.97,63.36,8,121.69,2020030,1.74,4.1
60,70000,95,5.16,5.2,121.34,8.24,216.67,220.1,220.1,0.19,63.08,62.94,62.89,7,121.29,2013150,1.73,3.96
60,70000,95,5.16,5.06,121.02,8.26,228.15,222.62,222.62,0.2,61.23,62.79,61.06,7,120.97,2003200,1.69,3.73
60,70000,95,5.16,5.05,121.36,8.24,231.24,226.73,226.73,0.2,61.33,61.29,61.15,9,121.31,2013320,1.7,4.18
70,70000,95,6.02,5.96,121.16,8.25,272.03,272.89,272.89,0.17,72.21,72.93,71.98,9,121.11,2025240,1.9,4.87
70,70000,95,6.02,5.94,121.31,8.24,285.79,284.48,284.48,0.17,72.08,72.05,71.84,11,121.26,2028520,1.9,4.72
70,70000,95,6.02,6.12,121.18,8.25,273.01,278.21,278.21,0.16,74.18,74.44,73.94,11,121.13,2045830,1.95,4.78
70,70000,95,6.02,5.91,121.31,8.24,258.57,263.64,263.65,0.17,71.63,71.14,71.4,10,121.26,2032920,1.89,4.91
70,70000,95,6.02,5.98,121.28,8.25,290.01,286.86,286.86,0.17,72.48,73.64,72.25,12,121.23,2035160,1.91,4.92
70,70000,95,6.02,5.99,121.37,8.24,315.45,307.25,307.25,0.17,72.7,73.26,72.46,12,121.31,2040370,1.92,4.66
