CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/?) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-??),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W],,,,ceff
60,100000,75,5.34,5.541666667,109.372643,9.143054173,191.8710408,191.359602,191.896211,0.180409917,60.610673,61.39849624,60.49,12,109.355101,2355454,1.916072393,None,1.916072477,,,
60,100000,75,5.34,5.313333333,109.766436,9.110252974,186.9943479,188.3828787,187.022934,0.188143838,58.32256633,58.97114178,58.21,7,109.753258,2348832,1.8972959,None,1.8972959,,,
60,100000,75,5.34,5.343333333,109.692806,9.116368124,179.3372719,173.606179,179.37052,0.187139127,58.61252267,57.95383656,58.5,6,109.678457,2352902,1.902805081,None,1.902804997,,,
60,100000,75,5.34,5.201666667,109.939485,9.095913083,179.4327876,176.9390741,179.460324,0.192162748,57.18685545,57.52963794,57.08,8,109.925756,2346353,1.888790529,None,1.888790446,,,
60,100000,75,5.34,5.178333333,109.760577,9.110739278,187.721134,192.8637112,187.74911,0.192744713,56.83768546,57.86932733,56.73,8,109.7462,2355447,1.895665497,None,1.895665497,,,
70,100000,75,5.34,5.308333333,109.515357,9.13113948,189.2968535,194.061153,189.330964,0.188373501,58.13440201,59.67032967,58.02,6,109.500453,2347026,1.894521574,None,1.894521574,,,
70,100000,75,6.23,6.233333333,109.323448,9.147168501,219.8410972,216.0199033,219.871908,0.160425784,68.14494925,66.77807487,67.98,8,109.309848,2368926,1.970046368,None,1.970046368,,,
70,100000,75,6.23,6.205,109.108679,9.165173744,236.0524227,243.3638231,236.083688,0.161144871,67.70193532,68.56030083,67.55,10,109.096163,2367691,1.966478609,None,1.966478692,,,
70,100000,75,6.23,6.105,109.18357,9.158887184,209.8703218,206.3041375,209.897854,0.163776584,66.65656949,66.70761671,66.51,8,109.169555,2361008,1.95421384,None,1.954213756,,,
70,100000,75,6.23,6.22,108.952508,9.178310976,213.5399262,210.1189676,213.56367,0.160765258,67.76845998,68.42175777,67.62,8,108.942789,2369206,1.968358845,None,1.968358929,,,
70,100000,75,6.23,6.1,109.233612,9.154691323,217.868107,217.7058138,217.893695,0.163918633,66.63250332,66.76229508,66.49,8,109.223756,2365001,1.958044117,None,1.958044033,,,
70,100000,75,6.23,6.183333333,109.156098,9.161192259,217.556844,214.710733,217.581602,0.161543806,67.49485393,67.52021563,67.35,11,109.144256,2367406,1.965106139,None,1.965106222,,,
70,100000,75,6.23,6.235,108.80606,9.190664564,223.2682323,222.1852092,223.297084,0.160370941,67.84057841,67.80272654,67.7,8,108.79632,2368026,1.967628166,None,1.967628166,,,
70,100000,75,6.23,6.111666667,108.950441,9.178485106,216.8523088,217.6786021,216.884397,0.163608341,66.58687786,67.0439051,66.44,8,108.937374,2361188,1.9540107,None,1.954010616,,,
70,100000,75,6.23,6.26,108.85721,9.18634604,219.7632125,217.3306522,219.798401,0.159691508,68.14461346,67.65175719,68,10,108.839835,2365184,1.966451133,None,1.966451049,,,
80,100000,75,6.23,6.18,109.102281,9.16571121,233.767331,238.2788076,233.769418,0.161765848,67.42520966,67.84414184,67.27,14,109.083601,2364349,1.961648704,None,1.961648788,,,
80,100000,75,7.12,7.116666667,108.535703,9.213558049,300.57466,303.5556604,300.601366,0.140474936,77.24124197,77.79859485,77.04,13,108.520333,2376780,2.027422125,None,2.027422125,,,
80,100000,75,7.12,6.956666667,108.624692,9.206009993,268.7242291,264.8161469,268.745912,0.143670664,75.5665774,74.38907523,75.38,11,108.609803,2375172,2.016714896,None,2.016714896,,,
80,100000,75,7.12,6.986666667,108.456415,9.2202937,290.8823623,295.8709519,290.907437,0.143124898,75.77488195,75.54866412,75.58,14,108.440997,2377734,2.020390123,None,2.020390123,,,
80,100000,75,7.12,7.266666667,108.410043,9.224237647,294.582592,290.2217827,294.605073,0.137596858,78.77796458,78.48623853,78.57,11,108.392874,2383299,2.042410745,None,2.042410745,,,
80,100000,75,7.12,7.046666667,108.50136,9.216474337,268.3500763,263.1463532,268.377352,0.141839795,76.45729168,75.61494797,76.27,14,108.484545,2379784,2.026237591,None,2.026237674,,,
80,100000,75,7.12,7.203333333,108.424214,9.223032043,306.4474369,307.5212621,306.468422,0.138781955,78.10157548,78.74826469,77.9,12,108.408504,2383059,2.03848956,None,2.03848956,,,
80,100000,75,7.12,6.986666667,108.662707,9.202789325,287.2758111,289.4007488,287.301922,0.143128018,75.91901129,76.13311069,75.72,16,108.643979,2379502,2.022938506,None,2.02293859,,,
80,100000,75,7.12,7.068333333,108.577486,9.21001247,285.9329972,285.7209417,285.9591,0.141437161,76.74618635,76.16128272,76.56,15,108.563098,2381085,2.029140946,None,2.029140946,,,
80,100000,75,7.12,7.041666667,108.672718,9.201941558,275.1168864,271.5030986,275.138004,0.142008807,76.52370559,76.76923077,76.33,10,108.658397,2381509,2.028307278,None,2.028307362,,,
90,100000,75,7.12,7.178333333,108.405079,9.224660036,305.3778275,308.30853,305.398836,0.139293698,77.81677921,77.90805665,77.61,13,108.388302,2382675,2.036509051,None,2.036509051,,,
90,100000,75,8.01,8.13,108.142281,9.247077006,542.1114582,547.9076931,542.133228,0.123000273,87.91967445,87.98687987,87.66,21,108.124837,2388769,2.097975149,None,2.097975232,,,
90,100000,75,8.01,8.115,108.236102,9.239061473,476.1950096,473.8694777,476.217862,0.123223128,87.83359677,88.36516739,87.59,19,108.218386,2389997,2.098861242,None,2.098861159,,,
90,100000,75,8.01,7.956666667,108.055917,9.254467759,516.0215645,528.4436768,516.042164,0.125644007,85.97649129,87.46334311,85.74,31,108.03921,2388315,2.086942759,None,2.086942759,,,
90,100000,75,8.01,7.81,108.417066,9.223640123,414.2651945,414.3024445,414.284341,0.128025857,84.67372855,84.63508323,84.44,15,108.398447,2389141,2.080639995,None,2.080640078,,,
90,100000,75,8.01,8.061666667,108.054965,9.254549294,451.7774245,448.681172,451.801586,0.124011011,87.11031095,87.35786645,86.73,21,108.037148,2389175,2.093277589,None,2.093277506,,,
90,100000,75,8.01,7.986666667,108.073555,9.252957396,447.5123437,447.5060688,447.533803,0.125174543,86.31474593,86.32095159,85.93,25,108.060153,2388820,2.088508709,None,2.088508793,,,
90,100000,75,8.01,8.07,108.134242,9.247764459,435.5846208,429.6487723,435.603398,0.123900748,87.26433329,87.94919455,87.01,13,108.118431,2390321,2.096003185,None,2.096003102,,,
90,100000,75,8.01,7.96,108.104822,9.250281176,397.6081995,390.1679671,397.631495,0.125622105,86.05143831,85.42713568,85.81,16,108.087388,2389643,2.088697087,None,2.088697003,,,
90,100000,75,8.01,8.075,108.259325,9.237079577,452.9959349,448.2869896,453.018766,0.123779591,87.41940494,87.2755418,87.17,19,108.240362,2390875,2.097456867,None,2.097456951,,,
100,100000,75,8.01,8.041666667,108.292418,9.234256825,544.5081453,554.6500577,544.530734,0.124348095,87.08515281,87.28497409,86.84,31,108.275458,2387528,2.092181001,None,2.092180918,,,
100,100000,75,8.9,9.025,108.123969,9.248643102,1863.999134,1850.067653,1864.017698,0.110736666,97.58188202,97.4976916,96.96,49,108.109815,2393540,2.154188386,None,2.154188302,,,
100,100000,75,8.9,9.116666667,108.134863,9.247711351,1878.980963,1847.29069,1879.002342,0.109681029,98.5829501,98.25411335,97.79,59,108.119848,2393445,2.158663793,None,2.158663793,,,
100,100000,75,8.9,8.838333333,108.163326,9.245277831,999.5280227,985.6189064,999.530357,0.113132459,95.59835296,95.41812011,95.15,28,108.144364,2392787,2.143416739,None,2.143416656,,,
100,100000,75,8.9,9.02,107.970683,9.261773402,1534.292616,1515.520245,1534.309878,0.11082957,97.38955607,97.40391722,96.94,40,107.951893,2394026,2.15459164,None,2.154591556,,,
100,100000,75,8.9,8.825,108.005151,9.258817665,1662.933943,1684.55462,1662.950388,0.113308305,95.31454576,95.19357885,94.86,57,107.987472,2391961,2.140949396,None,2.140949479,,,
100,100000,75,8.9,8.99,108.057306,9.254348799,1851.353665,1844.312244,1851.373239,0.111199911,97.14351809,97.19132369,96.85,60,108.041962,2393569,2.15361239,None,2.153612473,,,
100,100000,75,8.9,8.83,108.076537,9.252702092,1092.552008,1084.962509,1092.574066,0.113222774,95.43158217,95.40392601,95.15,35,108.062125,2392163,2.142759977,None,2.142759893,,,
100,100000,75,8.9,8.741666667,108.067087,9.253511201,1264.406619,1278.788369,1264.42315,0.114363496,94.46864522,95.07149666,94.19,47,108.046957,2392880,2.138223293,None,2.138223209,,,
100,100000,75,8.9,8.75,108.021542,9.257412748,859.8351971,848.152381,859.857147,0.114277602,94.51884925,94.54285714,94.23,33,108.003726,2393258,2.13884081,None,2.138840727,,,
10,100000,75,8.9,9.001666667,108.013053,9.25814031,1129.053816,1102.965942,1129.070967,0.111088999,97.22974988,97.04684318,96.78,33,107.996203,2393749,2.153416579,None,2.153416662,,,
10,100000,80,0.89,0.881666667,121.25556,8.247044507,128.6357127,103.9876215,128.850501,1.134088667,10.69069854,8.601134216,10.76,2,121.237994,2122583,1.446426981,None,1.446426897,,,
10,100000,80,0.89,0.878333333,121.320443,8.242633931,128.0360952,112.3397269,128.215982,1.137480617,10.65597891,9.487666034,10.72,2,121.291256,2096389,1.423756114,None,1.423756197,,,
10,100000,80,0.89,0.905,121.80743,8.20967982,128.8554999,126.1662749,129.057055,1.104724247,11.02357242,11.04972376,11.09,2,121.792443,2131576,1.45576414,None,1.455764223,,,
10,100000,80,0.89,0.93,120.725337,8.283265343,130.0475954,144.5253787,130.256728,1.074723402,11.22745634,12.54480287,11.3,2,120.699927,2091954,1.422745665,None,1.422745665,,,
10,100000,80,0.89,0.873333333,120.961851,8.26706926,129.0068203,135.3524622,129.024667,1.144993949,10.56400165,11.34413727,10.64,2,120.927678,2077774,1.407401082,None,1.407401166,,,
10,100000,80,0.89,0.868333333,121.08075,8.258951154,129.8674289,141.4672065,130.072714,1.150508588,10.51384513,11.51631478,10.59,2,121.067246,2082529,1.411240273,None,1.411240356,,,
10,100000,80,0.89,0.855,121.496591,8.230683608,127.8472536,109.4353818,128.057762,1.163694034,10.38795853,9.161793372,10.47,2,121.47527,2103668,1.428790445,None,1.428790362,,,
10,100000,80,0.89,0.906666667,121.121785,8.256153094,129.4142044,119.6204585,129.622673,1.102279951,10.98170851,9.926470588,11.07,2,121.106093,2094842,1.424117768,None,1.424117685,,,
10,100000,80,0.89,0.863333333,121.150913,8.254168089,130.1091555,140.8744652,130.283739,1.157908035,10.45936216,11.38996139,10.54,2,121.137023,2070105,1.400345546,None,1.400345546,,,
20,100000,80,0.89,0.861666667,121.849277,8.206860349,127.9268202,105.5037806,128.10563,1.159837791,10.49934603,8.897485493,10.58,2,121.828086,2086845,1.414894235,None,1.414894235,,,
20,100000,80,1.78,1.748333333,115.19775,8.680725101,132.0291681,144.4927804,132.136005,0.569740121,20.14040663,22.02097235,20.18,3,115.185334,2237773,1.593829063,None,1.593829146,,,
20,100000,80,1.78,1.718333333,115.300744,8.672970922,129.700915,129.2615627,129.803803,0.581656314,19.81251118,19.98060136,19.86,3,115.282518,2221223,1.577631021,None,1.577630938,,,
20,100000,80,1.78,1.766666667,115.920356,8.626612568,130.3962472,121.4845141,130.500181,0.565945137,20.47926289,19.48113208,20.53,2,115.904328,2215843,1.576321096,None,1.576321179,,,
20,100000,80,1.78,1.745,115.093923,8.688556041,131.0019141,133.551175,131.091257,0.572482848,20.08388956,20.43935053,20.12,3,115.082077,2224074,1.581469165,None,1.581469165,,,
20,100000,80,1.78,1.788333333,114.884579,8.704388428,130.4822344,126.1151243,130.581012,0.5586463,20.54519221,19.57129543,20.59,3,114.872322,2225413,1.585056216,None,1.585056299,,,
20,100000,80,1.78,1.791666667,115.287428,8.673972673,131.9552147,130.3190914,132.054674,0.558131725,20.65566418,20.51162791,20.69,3,115.275085,2228522,1.588307989,None,1.588307906,,,
20,100000,80,1.78,1.778333333,114.47217,8.735747737,130.2654126,132.280593,130.346711,0.562322447,20.35696757,20.47797563,20.41,3,114.459614,2228165,1.586556405,None,1.586556322,,,
20,100000,80,1.78,1.798333333,115.259926,8.676042357,132.8170832,140.4348412,132.92215,0.55598286,20.72757669,22.38183503,20.78,3,115.250011,2239352,1.598313357,None,1.598313274,,,
20,100000,80,1.78,1.805,115.082412,8.689425105,130.516692,124.7623954,130.532056,0.553824161,20.77237537,19.75080757,20.8,3,115.061483,2241615,1.600410693,None,1.600410693,,,
30,100000,80,1.78,1.835,114.794939,8.71118543,128.2401366,118.7921805,128.327982,0.543544768,21.06487131,19.80018165,21.12,2,114.774369,2254583,1.613500592,None,1.613500509,,,
30,100000,80,2.67,2.573333333,112.72146,8.871425193,136.6267924,135.9096889,136.692089,0.388441195,29.00698904,28.43264249,28.99,3,112.704441,2283755,1.680629425,None,1.680629341,,,
30,100000,80,2.67,2.623333333,112.547309,8.885152465,137.3597967,136.4695359,137.427893,0.381119774,29.52491073,29.3202033,29.52,4,112.535666,2271596,1.672458184,None,1.672458101,,,
30,100000,80,2.67,2.661666667,112.807981,8.864621024,135.4004753,127.8618449,135.454453,0.375673742,30.02572428,28.45961177,30.03,3,112.79598,2294101,1.695437433,None,1.695437516,,,
30,100000,80,2.67,2.66,112.512506,8.88790087,137.4419971,137.4441743,137.497854,0.375929533,29.9283266,29.98120301,29.95,4,112.497688,2299019,1.699452471,None,1.699452387,,,
30,100000,80,2.67,2.575,113.510692,8.809742786,138.0881379,141.6407453,138.165002,0.388272117,29.22900319,30.06472492,29.23,3,113.494331,2267344,1.667110996,None,1.66711108,,,
30,100000,80,2.67,2.623333333,112.521769,8.887169202,135.9808428,133.2000794,136.035005,0.381031059,29.51821073,29.2884371,29.54,4,112.510454,2255158,1.657745843,None,1.657745926,,,
30,100000,80,2.67,2.82,112.173826,8.9147356,138.2880554,138.1134416,138.355171,0.354600459,31.63301893,32.15130024,31.63,4,112.160149,2293774,1.703595943,None,1.703596027,,,
30,100000,80,2.67,2.728333333,112.677811,8.874861795,138.3650339,137.9223358,138.423806,0.366072472,30.74226277,30.36041539,30.77,3,112.656926,2289390,1.695088146,None,1.695088146,,,
30,100000,80,2.67,2.768333333,112.397985,8.896956649,138.3792325,140.0547533,138.447201,0.360923884,31.11550885,32.69114991,31.12,3,112.381524,2277699,1.686353305,None,1.686353305,,,
40,100000,80,2.67,2.568333333,113.136403,8.838888046,136.3431841,133.616704,136.347963,0.38903275,29.0571995,28.60849822,29.05,4,113.121872,2278851,1.676530154,None,1.676530154,,,
40,100000,80,3.56,3.66,111.35557,8.9802423,149.8083526,148.120776,149.863231,0.273215635,40.75613862,40.23224044,40.73,5,111.343693,2304447,1.761571534,None,1.761571534,,,
40,100000,80,3.56,3.515,111.532252,8.966016395,145.7459622,142.8545413,145.789925,0.284389961,39.20358658,39.02323376,39.19,4,111.520388,2307792,1.756486512,None,1.756486512,,,
40,100000,80,3.56,3.625,111.232359,8.990189626,150.7717047,151.5655965,150.811083,0.275770996,40.32173014,39.97701149,40.29,6,111.217869,2319728,1.773388367,None,1.773388284,,,
40,100000,80,3.56,3.726666667,111.171113,8.99514247,153.536911,158.5896423,153.58513,0.268279756,41.42976811,42.73255814,41.39,5,111.153063,2314954,1.774832353,None,1.774832436,,,
40,100000,80,3.56,3.523333333,111.51382,8.967498378,148.3180306,149.1610196,148.3725,0.283735057,39.29003591,40.68117313,39.27,4,111.501656,2302219,1.75176342,None,1.751763503,,,
40,100000,80,3.56,3.663333333,111.182437,8.994226309,150.770715,152.6327599,150.811587,0.272787465,40.72983275,40.58234759,40.7,6,111.170356,2314219,1.770471657,None,1.77047174,,,
40,100000,80,3.56,3.438333333,111.46187,8.971677938,146.7781727,146.4061416,146.832214,0.290791302,38.3243063,38.51187591,38.31,5,111.44681,2302200,1.746655141,None,1.746655141,,,
40,100000,80,3.56,3.485,111.358094,8.980038757,150.7940973,157.4006794,150.835306,0.286935696,38.80829576,39.00047824,38.78,6,111.338778,2318798,1.764461908,None,1.764461825,,,
40,100000,80,3.56,3.516666667,111.463697,8.971530883,146.354462,144.1342288,146.408402,0.28433192,39.19806678,39.83412322,39.15,4,111.448642,2319567,1.767148235,None,1.767148235,,,
50,100000,80,3.56,3.605,111.422885,8.974816978,151.8602035,155.8168748,151.913817,0.277368722,40.16795004,39.55154877,40.14,5,111.406755,2312178,1.765597055,None,1.765597055,,,
50,100000,80,4.45,4.463333333,110.635014,9.038729818,164.6431127,164.1037168,164.674663,0.224010185,49.38009458,49.53323376,49.31,6,110.618603,2332973,1.834126834,None,1.83412675,,,
50,100000,80,4.45,4.49,110.263491,9.069185012,161.2367483,157.5719697,161.278402,0.222591134,49.50830746,48.40386043,49.44,5,110.249559,2331310,1.833250045,None,1.833250128,,,
50,100000,80,4.45,4.658333333,110.350142,9.062063554,166.4259947,163.8243605,166.465893,0.214555483,51.40477448,51.27012522,51.32,5,110.334186,2338918,1.850584959,None,1.850585042,,,
50,100000,80,4.45,4.501666667,110.360772,9.061190692,167.5701725,167.9414195,167.614033,0.22200708,49.68074086,48.46353203,49.61,8,110.346729,2342405,1.844676795,None,1.844676712,,,
50,100000,80,4.45,4.405,110.457605,9.053247171,164.8569448,166.4173627,164.892067,0.226728501,48.656575,48.67574726,48.58,6,110.440405,2328824,1.826282179,None,1.826282096,,,
50,100000,80,4.45,4.458333333,110.47581,9.051755312,163.2837947,161.6630273,163.323898,0.2241554,49.25379863,48.97196262,49.19,5,110.459777,2337487,1.837754935,None,1.837755019,,,
50,100000,80,4.45,4.503333333,110.367411,9.060645628,167.3356982,172.0084528,167.376188,0.221796308,49.70212409,51.07327905,49.63,5,110.352828,2332446,1.835346957,None,1.835346957,,,
50,100000,80,4.45,4.34,110.637196,9.038551555,159.667851,157.237713,159.707277,0.230326615,48.01654306,47.31182796,47.96,7,110.62637,2329293,1.823398903,None,1.823398903,,,
50,100000,80,4.45,4.54,110.433732,9.055204256,162.3415632,159.2954129,162.373637,0.220193396,50.13691433,50.64243759,50.07,5,110.419623,2330086,1.835471966,None,1.835472049,,,
60,100000,80,4.45,4.481666667,110.493232,9.050328078,172.5555578,182.7618574,172.588433,0.223117493,49.51938347,51.19003347,49.45,5,110.479616,2327088,1.829304592,None,1.829304592,,,
60,100000,80,5.34,5.338333333,109.770904,9.10988216,187.3141023,184.5463914,187.353972,0.187301843,58.59936759,57.93006556,58.49,7,109.754263,2346679,1.896726478,None,1.896726562,,,
60,100000,80,5.34,5.281666667,109.858277,9.102636845,189.7619894,193.4566292,189.794157,0.189292915,58.02347997,59.51404228,57.91,8,109.847066,2344908,1.891879372,None,1.891879372,,,
60,100000,80,5.34,5.37,109.532497,9.12971061,178.2316631,171.2504927,178.265862,0.186111849,58.81895089,58.03848541,58.7,6,109.518646,2347887,1.899031693,None,1.899031693,,,
60,100000,80,5.34,5.443333333,109.699949,9.115774521,191.2783091,192.0077669,191.31046,0.183602322,59.71333891,60.34905083,59.6,7,109.688238,2349339,1.905308376,None,1.905308376,,,
60,100000,80,5.34,5.498333333,109.600477,9.124047882,190.390047,188.2407898,190.415891,0.181828415,60.2619956,60.77599273,60.14,7,109.585236,2355156,1.913883904,None,1.913883904,,,
60,100000,80,5.34,5.408333333,109.885435,9.100387144,195.0407666,198.7744569,195.077542,0.184687476,59.4297061,59.15254237,59.31,9,109.871341,2343454,1.898030805,None,1.898030888,,,
60,100000,80,5.34,5.396666667,109.61236,9.12305875,196.8921489,202.3530794,196.925542,0.185096857,59.15413695,60.09882644,59.03,8,109.599127,2351427,1.904247723,None,1.904247723,,,
60,100000,80,5.34,5.298333333,110.062473,9.085748964,190.2885089,192.7461011,190.323319,0.188649069,58.31476694,58.93362693,58.2,8,110.046293,2343348,1.891936618,None,1.891936618,,,
60,100000,80,5.34,5.433333333,109.868866,9.101759547,193.8509607,192.7434228,193.88203,0.184003629,59.69541719,58.92638037,59.59,11,109.854754,2350730,1.90660444,None,1.906604357,,,
70,100000,80,5.34,5.285,110.022542,9.089046497,177.9446156,170.955624,177.973479,0.18917996,58.14691345,57.3478398,58.05,6,110.009901,2348136,1.895757181,None,1.895757181,,,
70,100000,80,6.23,6.121666667,109.130362,9.163352725,222.0167275,223.7058693,222.045167,0.163342705,66.80596994,67.35638443,66.66,9,109.113007,2364543,1.958518132,None,1.958518132,,,
70,100000,80,6.23,6.36,109.263486,9.152188317,231.6884883,230.18357,231.711495,0.157216629,69.4915771,68.93343816,69.32,14,109.248295,2368741,1.977174456,None,1.97717454,,,
70,100000,80,6.23,6.215,109.176336,9.15949405,223.6490241,223.0781462,223.678744,0.160898843,67.85309282,68.53043711,67.69,8,109.16278,2365088,1.964667283,None,1.964667199,,,
70,100000,80,6.23,6.251666667,109.197475,9.157720909,230.5923593,231.8763161,230.621949,0.159863852,68.26662145,67.5419888,68.1,12,109.183433,2361709,1.963554835,None,1.963554918,,,
70,100000,80,6.23,6.155,109.230837,9.154923898,226.5306315,228.6583857,226.559859,0.162459653,67.23158017,67.27592743,67.08,9,109.218381,2361491,1.95779085,None,1.957790767,,,
70,100000,80,6.23,6.21,109.335787,9.146136205,218.7255619,215.3125143,218.753359,0.160983286,67.89752373,67.44498121,67.74,8,109.319086,2358938,1.958855066,None,1.958854983,,,
70,100000,80,6.23,6.18,109.217814,9.15601552,213.9668613,210.4694477,213.992032,0.161806171,67.49660905,67.83980583,67.34,9,109.20219,2361014,1.958733631,None,1.958733548,,,
70,100000,80,6.23,6.116666667,109.026514,9.172080839,209.2698956,205.1392467,209.300324,0.163409054,66.6878844,66.83923706,66.55,9,109.013193,2361680,1.955094388,None,1.955094304,,,
70,100000,80,6.23,6.233333333,109.241104,9.154063474,229.5621513,230.8401727,229.590676,0.160412544,68.09362149,67.94117647,67.94,10,109.22725,2357197,1.958218333,None,1.958218417,,,
80,100000,80,6.23,6.036666667,109.209494,9.15671306,208.4654267,204.6210638,208.495204,0.165637406,65.92613121,65.66813915,65.78,9,109.198319,2359577,1.948834494,None,1.948834411,,,
80,100000,80,7.12,7.11,108.64111,9.204618767,283.9579856,281.8379454,283.979794,0.140639961,77.24382921,77.1331458,77.05,12,108.626835,2373439,2.024099667,None,2.02409975,,,
80,100000,80,7.12,6.988333333,108.801345,9.191062849,263.8809025,258.4116748,263.908604,0.142943147,76.0340066,75.8883854,75.85,12,108.787557,2367474,2.011526322,None,2.011526322,,,
80,100000,80,7.12,7.24,108.572425,9.210441786,313.5682636,315.8767284,313.59487,0.138096721,78.6064357,79.13213628,78.41,13,108.55385,2379031,2.037204791,None,2.037204874,,,
80,100000,80,7.12,7.168333333,108.741108,9.196154227,284.775901,279.7346675,284.795968,0.13945361,77.94925092,78.50499884,77.75,11,108.723435,2377858,2.032400483,None,2.032400566,,,
80,100000,80,7.12,7.113333333,108.569301,9.210706809,292.534601,291.521262,292.561108,0.140516213,77.22896278,77.40159325,77.04,11,108.556036,2371769,2.022357146,None,2.022357063,,,
80,100000,80,7.12,7.416666667,108.407326,9.224468833,305.5270177,298.5835122,305.551214,0.13478974,80.40210012,79.92134831,80.19,13,108.394554,2380574,2.048530024,None,2.04852994,,,
80,100000,80,7.12,6.981666667,108.601566,9.207970353,276.206289,275.215226,276.23217,0.14316773,75.82199333,76.86798759,75.64,10,108.584387,2377986,2.020972644,None,2.020972644,,,
80,100000,80,7.12,7.168333333,108.382991,9.226539984,302.6443151,302.5688267,302.67073,0.139462091,77.69254072,77.48198093,77.5,15,108.365604,2377273,2.030439252,None,2.030439335,,,
80,100000,80,7.12,7.016666667,108.632945,9.205310599,276.8303523,274.8630396,276.856051,0.142476363,76.22411641,75.08313539,76.03,13,108.619701,2377846,2.022967599,None,2.022967682,,,
90,100000,80,7.12,7.14,108.455047,9.220410001,297.0018963,299.3844597,297.024928,0.140050769,77.43690356,78.02287582,77.24,14,108.440491,2375806,2.027532028,None,2.027532111,,,
90,100000,80,8.01,7.92,108.2125,9.241076585,407.3781029,402.8606775,407.400247,0.126222702,85.7043,85.34301347,85.32,18,108.192019,2386364,2.082623044,None,2.08262296,,,
90,100000,80,8.01,7.843333333,108.44385,9.221362023,386.0900886,381.1222718,386.108523,0.127447431,85.05612635,85.21036974,84.82,15,108.426682,2384865,2.078332529,None,2.078332529,,,
90,100000,80,8.01,7.871666667,108.504761,9.216185454,426.307644,427.1894817,426.328186,0.12703558,85.41133103,85.99407156,85.19,18,108.484306,2386207,2.081746653,None,2.081746736,,,
90,100000,80,8.01,7.943333333,108.29225,9.234271151,449.783866,451.0680194,449.801625,0.12586867,86.02014392,86.45614771,85.78,20,108.272522,2387980,2.086817369,None,2.086817452,,,
90,100000,80,8.01,7.91,108.391617,9.225805719,392.5818442,384.7141488,392.606073,0.12640883,85.73776905,84.83986515,85.5,14,108.373117,2387090,2.084360446,None,2.084360363,,,
90,100000,80,8.01,7.693333333,108.247583,9.238081556,411.5745537,418.8393021,411.595058,0.129936627,83.27847385,84.03379549,83.06,22,108.230712,2384308,2.068093436,None,2.068093519,,,
90,100000,80,8.01,8.068333333,108.130325,9.248099458,511.0584906,516.2216745,511.079292,0.1239246,87.24315055,88.33918612,87,22,108.114257,2386909,2.092420871,None,2.092420954,,,
90,100000,80,8.01,8.021666667,108.238076,9.238892975,444.3210947,440.0869261,444.343362,0.124658396,86.82497663,86.52607521,86.58,16,108.222656,2387229,2.090442258,None,2.090442258,,,
90,100000,80,8.01,7.893333333,108.17161,9.244569809,418.8153949,417.611545,418.839663,0.126635371,85.38345749,85.77913851,85.15,20,108.154106,2388122,2.083498396,None,2.083498313,,,
100,100000,80,8.01,7.821666667,108.243043,9.238469026,424.5467313,428.2007527,424.570099,0.127843571,84.66410013,84.66865544,84.44,22,108.229342,2385268,2.076659194,None,2.076659277,,,
100,100000,80,8.9,8.976666667,108.048249,9.255124532,1689.207424,1682.695258,1689.227251,0.11139789,96.99131152,96.89008541,96.53,51,108.028675,2392959,2.151204223,None,2.151204223,,,
100,100000,80,8.9,8.888333333,107.975355,9.261372653,1147.85125,1135.576318,1147.871698,0.112497841,95.9720947,95.71535721,95.53,40,107.955554,2393024,2.145760793,None,2.145760709,,,
100,100000,80,8.9,8.901666667,108.071318,9.253148925,1249.026948,1238.689334,1249.044336,0.112330211,96.20148491,96.18985209,95.93,32,108.051814,2391153,2.145992967,None,2.145992967,,,
100,100000,80,8.9,8.641666667,108.115949,9.249329162,742.2171052,730.9900137,742.238027,0.115708044,93.43019926,93.54869817,93.16,29,108.097633,2391916,2.131535776,None,2.13153586,,,
100,100000,80,8.9,9.101666667,108.077311,9.252635828,1734.225102,1705.459441,1734.24765,0.109856082,98.3683659,97.92162608,97.9,53,108.057,2393617,2.159452272,None,2.159452355,,,
100,100000,80,8.9,8.855,108.172522,9.244491868,1313.974965,1311.263308,1313.995485,0.112929868,95.78676823,95.77451534,95.34,40,108.157164,2392664,2.144334429,None,2.144334345,,,
100,100000,80,8.9,8.913333333,108.056837,9.254388966,1280.310132,1268.709767,1280.331426,0.112171737,96.31466071,96.16679132,96.02,42,108.039059,2393381,2.148838197,None,2.148838114,,,
100,100000,80,8.9,8.92,107.977884,9.261155738,1574.691943,1577.257067,1574.7091,0.112105888,96.31627253,96.08557549,95.7,61,107.961477,2392965,2.146635599,None,2.146635599,,,
100,100000,80,8.9,8.766666667,108.059552,9.254156449,883.8261049,871.9729937,883.844094,0.114064085,94.73220725,94.89543726,94.3,33,108.039928,2391973,2.137876579,None,2.137876663,,,
10,100000,80,8.9,8.965,108.072344,9.253061079,2232.487888,2241.816023,2232.504543,0.111525313,96.8868564,96.7744934,96.28,61,108.052702,2393130,2.15000665,None,2.15000665,,,
